Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status
CUST10807,Male,32.0,married,Graduate,No,,50203.1,,360,,Semiurban,711.0,19-Mar-2023,Approved
CUST10258,Male,58.0,married,Graduate,No,105136.11,11958.15,21400.0,60,1.0,Semiurban,583.0,05-22-2022,y
CUST10624,,53.0,Single,Graduate,No,61225.65,10016.27,8400.0,360,1.0,rural,808.0,2022-12-08,Y
CUST10826,Female,31.0,Married,Not Graduate,No,30127.98,20415.21,3500.0,60,1.0,Urban,642.0,03-29-2023,Approved
CUST10234,female,44.0,Married,Not Graduate,nan,78966.22,13353.36,10100.0,360,0.0,Urban,694.0,05-09-2022,Y
CUST10135,Male,40.0,Single,Graduate,nan,171549.72,12910.6,19600.0,360,,Rural,892.0,15-Mar-2022,N
CUST10616,M,45.0,married,Not Graduate,N,19117.06,0.0,2600.0,360,1.0,Rural,648.0,2022-12-04,Y
CUST11973,Female,22.0,Single,graduate,No,39108.93,11931.78,6600.0,300,1.0,Semiurban,657.0,16/12/2024,Approved
CUST10836,M,37.0,Single,Graduate,No,144071.89,0.0,16100.0,120,1.0,Rural,542.0,2023-04-03,y
CUST10842,Female,35.0,,Under Graduate,Yes,42817.44,28471.84,4900.0,360,1.0,Urban,743.0,04-07-2023,Approved
CUST10959,Female,42.0,Single,Not Graduate,No,72457.81,8794.75,10100.0,240,1.0,Semiurban,655.0,10-Jun-2023,Approved
CUST10592,Male,60.0,married,Graduate,No,63202.77,19610.77,10000.0,60,1.0,Semiurban,485.0,2022-11-21,Y
CUST11314,Male,29.0,Married,graduate,No,181864.2,8189.06,28000.0,360,0.0,Urban,730.0,12-21-2023,n
CUST11525,Male,33.0,Widowed,Post Graduate,No,21740.37,13053.43,2600.0,180,1.0,Semiurban,567.0,15/04/2024,Rejected
CUST11291,Female,29.0,Divorced,Graduate,No,63515.2,5992.2,11600.0,360,0.0,Urban,775.0,09-Dec-2023,Y
CUST10343,Female,32.0,Single,Graduate,No,43416.19,15146.51,8000.0,180,1.0,Semiurban,615.0,07-Jul-2022,n
CUST11659,Male,18.0,Divorced,Post Graduate,No,37400.12,0.0,4400.0,360,0.0,Rural,524.0,27-Jun-2024,N
CUST11720,Male,60.0,,Post Graduate,No,37843.81,0.0,5500.0,360,1.0,Urban,606.0,2024-07-31,Approved
CUST10293,Male,37.0,married,Graduate,No,3706139.25,9569.78,526900.0,360,1.0,URBAN,667.0,10/06/2022,Approved
CUST10364,Female,35.0,Single,Graduate,No,47404.79,0.0,5400.0,360,1.0,Rural,693.0,2022-07-19,Y
CUST10178,male,42.0,married,Post Graduate,nan,138402.91,3794.92,40500.0,240,1.0,Semiurban,761.0,04-08-2022,Approved
CUST10659,Female,18.0,Single,Not Graduate,N,35169.37,14486.75,10400.0,12,1.0,URBAN,863.0,27-Dec-2022,Approved
CUST10996,Female,46.0,Married,Not Graduate,No,49282.53,17591.02,8000.0,360,1.0,Urban,,2023-06-30,N
CUST10014,Female,47.0,Married,graduate,No,56883.11,30529.49,12600.0,360,1.0,Rural,630.0,01-08-2022,Y
CUST11110,Male,38.0,Married,Graduate,No,29570.53,0.0,9300.0,240,1.0,Rural,603.0,09-01-2023,N
CUST11394,F,28.0,Widowed,Graduate,No,23885.22,0.0,5000.0,360,1.0,Urban,737.0,02-03-2024,Y
CUST10165,Female,44.0,Single,Post Graduate,No,63070.45,9028.84,19400.0,360,,Urban,625.0,01/04/2022,Approved
CUST11891,M,37.0,Married,Under Graduate,No,29169.57,0.0,3600.0,360,,Urban,685.0,01-Nov-2024,n
CUST11359,Male,50.0,Single,Under Graduate,No,40517.33,2473.71,5900.0,240,1.0,Semiurban,752.0,15-Jan-2024,Approved
CUST10059,Male,55.0,Married,Post Graduate,No,214676.14,0.0,25800.0,360,1.0,Urban,754.0,02-Feb-2022,y
CUST10709,Female,33.0,,Post Graduate,No,113444.18,7943.41,36500.0,180,0.0,Semiurban,641.0,24/01/2023,Y
CUST10676,female,27.0,married,Under Graduate,No,20153.01,26188.11,4400.0,12,1.0, Semiurban ,676.0,2023-01-06,Y
CUST11378,Female,34.0,married,Not Graduate,Yes,135441.74,4302.81,,360,1.0,URBAN,711.0,01-25-2024,Approved
CUST10780,Male,34.0,Single,graduate,No,87368.02,11986.38,10100.0,360,,rural,738.0,2023-03-04,Approved
CUST10424,Female,37.0,Divorced,Not Graduate,Yes,80735.59,0.0,15800.0,120,0.0,Urban,699.0,2022-08-21,Rejected
CUST10292,female,30.0,Married,Post Graduate,nan,38891.47,73058.69,9000.0,180,0.0,Semiurban,563.0,2022-06-09,Y
CUST11065,,25.0,Single,Graduate,No,130066.54,0.0,25600.0,360,1.0,Semiurban,602.0,07/08/2023,Approved
CUST11802,Male,24.0,Married,Graduate,No,34277.51,0.0,4000.0,120,1.0,Semiurban,648.0,09-14-2024,Y
CUST10329,Male,43.0,Single,Graduate,nan,23018.0,2850.73,2600.0,60,1.0,Rural,522.0,30/06/2022,Y
CUST10429,F,46.0,Widowed,Not Graduate,No,39546.75,0.0,4600.0,360,0.0,Rural,636.0,23/08/2022,y
CUST11012,Female,31.0,Widowed,Graduate,No,39176.51,5896.6,4500.0,360,1.0,Urban,585.0,2023-07-09,N
CUST10079,F,39.0,single,Graduate,No,32772.51,12692.01,-1000.0,12,1.0,URBAN,761.0,13-Feb-2022,Rejected
CUST11052,Male,50.0,single,Not Graduate,nan,81429.83,0.0,16000.0,360,,Rural,633.0,2023-07-31,Y
CUST10937,Male,37.0,Married,Not Graduate,No,42616.66,2714.43,5600.0,120,1.0,Semiurban,627.0,29/05/2023,Y
CUST10834,M,33.0,Married,Not Graduate,No,45294.05,50531.7,9300.0,360,1.0,Urban,661.0,04-02-2023,Approved
CUST10749,F,40.0,Married,Graduate,No,33681.13,6162.94,3800.0,180,1.0,Semiurban,502.0,15/02/2023,Y
CUST10890,Male,27.0,Divorced,Under Graduate,nan,40255.65,25572.46,5000.0,360,1.0,Semiurban,632.0,05-03-2023,n
CUST10254,Male,33.0,Widowed,Under Graduate,No,77355.23,0.0,14900.0,60,1.0,Urban,576.0,05-20-2022,Approved
CUST11877,Male,36.0,Divorced,Post Graduate,No,24772.62,0.0,3200.0,240,1.0,Semiurban,556.0,25/10/2024,Approved
CUST11482,Female,39.0,married,Not Graduate,No,29319.34,16821.94,8000.0,300,1.0,Urban,612.0,03-22-2024,Y
CUST11970,Male,48.0,Married,Graduate,No,56856.98,29824.27,14500.0,360,,Semiurban,694.0,12-15-2024,Approved
CUST11407,Male,40.0,Single,Graduate,No,64791.05,0.0,16900.0,300,0.0,Urban,629.0,10-Feb-2024,N
CUST11337,Female,33.0,Single,Post Graduate,No,40879.58,26200.42,7800.0,240,1.0,Urban,657.0,03/01/2024,Approved
CUST11108,,40.0,Single,Post Graduate,nan,37118.23,7850.37,7800.0,360,0.0,Rural,638.0,2023-08-30,Y
CUST10136,female,45.0,Divorced,Post Graduate,No,31297.22,0.0,6400.0,36,0.0,URBAN,762.0,2022-03-16,Approved
CUST11135,Male,52.0,Single,Graduate,No,235377.41,1955.35,56100.0,360,1.0,Urban,675.0,14-Sep-2023,Y
CUST11218,Female,,Married,Graduate,Yes,66962.11,0.0,17500.0,120,1.0,Semiurban,573.0,10-30-2023,N
CUST10852,F,17.0,Married,Post Graduate,Y,40024.83,8136.56,5800.0,360,1.0,rural,559.0,2023-04-12,n
CUST11202,F,35.0,Married,graduate,No,84862.83,12179.97,11700.0,360,1.0,URBAN,657.0,10-21-2023,Y
CUST11897,Male,23.0,Widowed,Under Graduate,N,78121.56,29798.08,10600.0,360,1.0,Rural,577.0,05/11/2024,N
CUST10723,female,18.0,Married,Graduate,No,45441.99,6391.0,5800.0,240,1.0,Semiurban,573.0,01-Feb-2023,Y
CUST10859,Female,38.0,Married,Graduate,N,94219.06,27069.64,10800.0,240,1.0,Rural,485.0,16-Apr-2023,N
CUST10969,Male,31.0,Single,Graduate,No,8719.26,11576.25,2100.0,60,0.0,Urban,830.0,15/06/2023,Approved
CUST10496,Female,34.0,Single,Not Graduate,nan,67658.31,0.0,18500.0,240,1.0,Semiurban,551.0,2022-09-29,Approved
CUST10950,Female,38.0,married,Post Graduate,No,,9442.63,,240,,Semiurban,826.0,06-05-2023,Y
CUST10805,Male,30.0,Single,Under Graduate,No,89023.6,11120.18,16100.0,120,1.0,rural,564.0,17/03/2023,Y
CUST10129,Female,49.0,Widowed,Under Graduate,No,18865.71,46699.64,2200.0,120,1.0,Rural,691.0,12/03/2022,y
CUST10337,M,51.0,Widowed,Under Graduate,No,30070.66,56662.56,6400.0,180,1.0,URBAN,681.0,04/07/2022,Approved
CUST11131,Female,25.0,Married,Not Graduate,No,119010.95,4768.82,13300.0,360,0.0,Rural,672.0,12-Sep-2023,Rejected
CUST10608,M,,married,Graduate,No,54809.03,0.0,6600.0,360,1.0,URBAN,613.0,2022-11-30,y
CUST11148,Female,50.0,single,Post Graduate,nan,48887.35,21993.52,12000.0,360,1.0,URBAN,714.0,2023-09-21,N
CUST10195,Male,37.0,Married,Post Graduate,No,36245.47,0.0,4400.0,360,1.0, Semiurban ,,17-Apr-2022,N
CUST11250,Male,34.0,single,Not Graduate,No,21090.7,0.0,2400.0,360,1.0,Urban,615.0,11-16-2023,N
CUST11292,Female,23.0,Married,Not Graduate,No,7978.97,0.0,1000.0,180,1.0,URBAN,620.0,2023-12-09,Approved
CUST11989,Male,52.0,Married,Not Graduate,Yes,29560.72,13472.05,7900.0,180,1.0,Urban,572.0,25/12/2024,Y
CUST10909,Male,26.0,Married,graduate,Yes,39516.59,0.0,5300.0,360,1.0,Urban,677.0,13/05/2023,y
CUST10584,female,45.0,Married,Post Graduate,Yes,45685.27,0.0,14200.0,120,0.0,Urban,580.0,2022-11-16,Y
CUST10103,,31.0,Married,Not Graduate,N,84075.8,0.0,13600.0,36,,Semiurban,604.0,26-Feb-2022,Rejected
CUST11860,Female,30.0,single,Under Graduate,No,44046.6,6173.45,7600.0,360,1.0,Semiurban,457.0,2024-10-15,Approved
CUST11975,Male,26.0,Widowed,Graduate,No,164459.18,26825.51,28400.0,360,1.0,Urban,527.0,17-Dec-2024,Y
CUST10719,female,35.0,Married,Under Graduate,No,28169.42,3209.11,4500.0,60,1.0, Semiurban ,619.0,29-Jan-2023,N
CUST10884,Male,39.0,Married,Under Graduate,Y,115691.2,0.0,28400.0,360,,URBAN,753.0,2023-04-30,Approved
CUST10776,Female,24.0,Married,Post Graduate,Y,42199.12,47177.82,7200.0,360,1.0,Urban,634.0,2023-03-02,Y
CUST11569,Female,28.0,Divorced,Graduate,Yes,14362.18,0.0,1800.0,360,1.0,Semiurban,594.0,09/05/2024,Rejected
CUST10849,,29.0,Widowed,Under Graduate,No,21879.42,18993.22,2600.0,360,1.0,Urban,676.0,11/04/2023,N
CUST10894,M,49.0,married,Not Graduate,No,51187.82,6740.63,8000.0,300,1.0,URBAN,768.0,05-05-2023,y
CUST10227,Female,18.0,Single,Not Graduate,N,21926.02,0.0,4700.0,360,1.0,Semiurban,561.0,05-May-2022,Y
CUST11893,Male,48.0,Divorced,Graduate,No,17643.31,33655.82,4200.0,360,0.0,Rural,579.0,02/11/2024,N
CUST11325,male,57.0,Married,Post Graduate,No,15063.48,0.0,1800.0,120,0.0,Semiurban,571.0,27/12/2023,Approved
CUST11299,Female,34.0,Single,Post Graduate,No,34295.74,4765.03,4500.0,360,0.0,Urban,771.0,13-Dec-2023,N
CUST10126,Male,42.0,Single,Graduate,No,103687.77,0.0,13800.0,240,1.0,URBAN,757.0,03-11-2022,Approved
CUST10405,male,55.0,single,Graduate,Yes,34255.18,0.0,4300.0,240,1.0,Rural,652.0,10/08/2022,N
CUST10775,F,25.0,,Post Graduate,No,1122474.9000000001,0.0,224800.0,360,,Urban,667.0,01-Mar-2023,N
CUST10821,Female,44.0,Married,Graduate,No,61318.56,0.0,9300.0,360,0.0,Semiurban,643.0,26/03/2023,Y
CUST10711,Female,34.0,Married,Post Graduate,Yes,45889.42,2956.44,,12,1.0,Urban,560.0,25-Jan-2023,Y
CUST11901,Male,25.0,Married,Not Graduate,No,63639.57,3069.5,8400.0,60,,URBAN,590.0,07/11/2024,Approved
CUST11060,female,32.0,single,Graduate,No,52020.27,5508.75,9100.0,12,1.0,Rural,634.0,2023-08-04,Rejected
CUST11163,Male,29.0,Divorced,graduate,No,47215.45,0.0,6300.0,60,0.0,Urban,585.0,30-Sep-2023,Y
CUST10303,Female,50.0,Single,Not Graduate,No,91315.63,14604.85,14600.0,180,,Urban,593.0,15-Jun-2022,N
CUST10267,Male,39.0,Married,Not Graduate,nan,27508.54,0.0,3100.0,360,1.0,Rural,661.0,27-May-2022,N
CUST11557,Female,31.0,Divorced,Not Graduate,Yes,42372.32,0.0,12700.0,36,1.0,Semiurban,692.0,02/05/2024,N
CUST10545,Female,44.0,Married,Not Graduate,No,22637.41,21493.12,5000.0,360,1.0,Rural,568.0,26/10/2022,Y
CUST10212,Male,19.0,Married,Not Graduate,No,195325.49,0.0,31200.0,180,1.0,Urban,659.0,2022-04-27,N
CUST10896,Male,54.0,Single,Graduate,Y,149850.38,1967.96,28500.0,360,1.0,Semiurban,763.0,2023-05-06,N
CUST11492,Female,49.0,married,Graduate,No,53362.44,14503.86,9400.0,360,0.0,Urban,611.0,2024-03-28,Rejected
CUST11222,male,40.0,married,Not Graduate,No,28572.27,0.0,3200.0,360,1.0,Urban,683.0,11-01-2023,Y
CUST10916,Male,31.0,Divorced,Graduate,No,174950.78,5537.42,33100.0,180,1.0,Urban,557.0,2023-05-17,Y
CUST11551,Female,36.0,Married,Not Graduate,nan,34844.56,0.0,5800.0,360,1.0,Semiurban,555.0,29-Apr-2024,Y
CUST10675,Female,39.0,Single,Not Graduate,Yes,,0.0,,360,1.0,URBAN,476.0,05-Jan-2023,Y
CUST11289,Female,43.0,Single,Graduate,Yes,34953.07,5190.87,4800.0,360,1.0,Urban,642.0,08/12/2023,y
CUST10814,Male,46.0,Divorced,Post Graduate,No,90080.0,0.0,-1000.0,180,1.0,Urban,599.0,03-22-2023,Y
CUST11265,F,54.0,Single,Not Graduate,No,98629.91,18900.03,11400.0,360,0.0,URBAN,491.0,24/11/2023,N
CUST10342,F,30.0,Married,Not Graduate,Yes,37140.83,0.0,10400.0,360,1.0,Urban,835.0,07-07-2022,Approved
CUST10549,Female,51.0,Widowed,graduate,Yes,31746.4,0.0,3800.0,360,1.0,Semiurban,641.0,28/10/2022,Rejected
CUST11410,F,24.0,Single,Not Graduate,nan,25287.46,0.0,3800.0,360,1.0,Rural,791.0,02-12-2024,Approved
CUST11214,Male,25.0,Married,Not Graduate,No,29723.43,6591.87,3300.0,120,,rural,736.0,10-27-2023,N
CUST10966,female,40.0,married,Graduate,No,167742.37,13013.53,48500.0,360,1.0,Urban,695.0,06-14-2023,Y
CUST11230,Male,23.0,Married,Post Graduate,No,64900.27,0.0,,360,1.0,rural,807.0,11-05-2023,n
CUST10295,male,,Married,Graduate,No,64206.46,13656.85,8000.0,120,0.0,Rural,623.0,11-Jun-2022,N
CUST10695,Female,26.0,Married,Graduate,No,69278.13,15474.15,7800.0,60,1.0,Semiurban,718.0,16-Jan-2023,Rejected
CUST11452,male,56.0,single,Post Graduate,Y,41258.68,0.0,8400.0,360,,Rural,668.0,2024-03-06,Approved
CUST10073,Male,40.0,Divorced,Graduate,No,93937.01,16829.89,11800.0,360,1.0, Semiurban ,691.0,09/02/2022,Y
CUST10605,F,42.0,single,Graduate,No,41492.77,19442.39,9800.0,180,1.0,Urban,539.0,28/11/2022,Approved
CUST10104,M,26.0,Married,Graduate,Yes,20264.74,7211.85,6000.0,360,0.0,Urban,637.0,2022-02-26,N
CUST10645,F,32.0,Single,Not Graduate,No,66809.23,7060.66,8700.0,360,1.0,Urban,541.0,20/12/2022,y
CUST11404,Male,-5.0,Divorced,Under Graduate,No,62198.79,0.0,10600.0,12,1.0,URBAN,712.0,2024-02-09,N
CUST11977,female,42.0,Single,graduate,N,,4845.1,,360,0.0,Rural,745.0,18/12/2024,Approved
CUST11040,Male,30.0,married,Not Graduate,No,65844.35,24581.43,7400.0,180,1.0, Semiurban ,626.0,2023-07-24,Rejected
CUST10439,Female,28.0,Single,graduate,No,62701.52,12233.78,9000.0,240,1.0,Urban,706.0,29-Aug-2022,N
CUST11019,Female,39.0,married,Not Graduate,No,101971.42,0.0,12800.0,120,1.0,Semiurban,619.0,13-Jul-2023,Rejected
CUST10091,Female,45.0,Single,Not Graduate,No,111731.38,11337.89,35500.0,360,1.0,rural,641.0,19-Feb-2022,Rejected
CUST11112,Female,43.0,Married,Post Graduate,No,944978.55,47098.49,141000.0,240,0.0,Rural,840.0,2023-09-02,Approved
CUST11768,Male,48.0,Married,Graduate,nan,51997.98,14332.03,7800.0,240,0.0,Semiurban,586.0,2024-08-26,Y
CUST10908,Male,72.0,Divorced,Under Graduate,Yes,41972.18,4751.42,13900.0,180,0.0,Rural,647.0,2023-05-13,Y
CUST11474,Female,47.0,Single,Under Graduate,nan,22284.47,51347.39,3300.0,360,0.0,Rural,614.0,03-18-2024,Rejected
CUST10102,Male,18.0,Divorced,Graduate,No,54489.66,7986.38,17000.0,360,1.0,Urban,663.0,02-25-2022,Approved
CUST10238,Male,38.0,Single,Post Graduate,Yes,26811.68,10375.52,3600.0,360,1.0,Semiurban,624.0,05-11-2022,Rejected
CUST11715,M,43.0,Widowed,Not Graduate,Y,27215.51,0.0,6500.0,360,0.0,URBAN,596.0,28-Jul-2024,N
CUST10942,Male,39.0,Single,Not Graduate,No,37229.98,0.0,6700.0,360,1.0,Urban,572.0,06-01-2023,Rejected
CUST11270,,31.0,Married,Graduate,No,50694.98,17410.33,10400.0,180,0.0,Urban,582.0,11-27-2023,Y
CUST10938,male,31.0,Single,Post Graduate,No,36142.16,55097.07,5600.0,300,1.0,Urban,619.0,05-29-2023,Y
CUST11705,,38.0,,Graduate,No,32779.59,0.0,7000.0,360,0.0,Semiurban,703.0,22/07/2024,Y
CUST11181,Male,52.0,Single,Not Graduate,No,94090.93,0.0,12200.0,240,1.0,URBAN,600.0,09/10/2023,n
CUST11503,Female,0.0,Married,Graduate,No,93625.07,0.0,14000.0,300,1.0,Urban,,03-Apr-2024,n
CUST11669,male,37.0,Single,Graduate,Yes,52337.0,75787.48,7900.0,12,1.0,Semiurban,614.0,03/07/2024,Y
CUST10005,,40.0,Single,Under Graduate,No,60878.07,0.0,7400.0,300,1.0,URBAN,586.0,03/01/2022,Approved
CUST11828,female,53.0,Single,Under Graduate,No,40566.87,0.0,8400.0,360,1.0,Semiurban,621.0,2024-09-28,Approved
CUST10965,Female,30.0,single,Not Graduate,No,100066.95,0.0,12100.0,60,1.0,Urban,695.0,13/06/2023,Y
CUST10018,F,57.0,Single,Post Graduate,Yes,18258.93,9324.58,2200.0,360,1.0,Rural,728.0,01-10-2022,Approved
CUST11430,female,43.0,Single,Graduate,Yes,51498.64,1790.97,11800.0,360,1.0,Semiurban,641.0,02-23-2024,Rejected
CUST10121,Female,38.0,Married,Not Graduate,No,43531.12,9421.23,7200.0,360,1.0,Urban,819.0,08/03/2022,n
CUST10661,male,38.0,Married,Post Graduate,No,19342.21,0.0,3100.0,36,1.0,Rural,637.0,29/12/2022,Y
CUST11695,Female,54.0,single,Post Graduate,nan,29481.01,36443.8,5100.0,360,1.0,Semiurban,608.0,17-Jul-2024,N
CUST10274,Female,41.0,married,Post Graduate,Y,37488.2,7810.53,4300.0,360,1.0,URBAN,596.0,05-31-2022,N
CUST10433,F,50.0,Married,Not Graduate,No,67797.36,0.0,13400.0,60,1.0,Rural,551.0,26/08/2022,N
CUST10811,Male,18.0,married,Not Graduate,Yes,47097.07,13392.12,7100.0,360,0.0,Semiurban,679.0,21-Mar-2023,Y
CUST11300,Male,42.0,Single,graduate,No,38499.91,3809.17,4600.0,240,1.0,Semiurban,692.0,2023-12-14,Rejected
CUST11335,F,36.0,Divorced,Graduate,No,40883.81,0.0,5100.0,12,,Semiurban,639.0,02-Jan-2024,Y
CUST11880,Female,41.0,single,Post Graduate,No,50659.7,27570.64,9800.0,180,0.0,Rural,535.0,2024-10-26,Approved
CUST11903,Male,34.0,Widowed,Graduate,nan,25608.83,9454.06,4600.0,120,1.0,Semiurban,639.0,08-Nov-2024,Y
CUST11570,Female,55.0,Married,Not Graduate,Yes,25343.96,0.0,8200.0,300,1.0,Urban,492.0,05-10-2024,Rejected
CUST10181,male,41.0,Married,Under Graduate,Yes,53160.4,1733.71,11000.0,300,1.0,Semiurban,673.0,10/04/2022,y
CUST10184,M,52.0,married,Not Graduate,No,143693.11,0.0,16700.0,360,1.0,Semiurban,487.0,2022-04-11,N
CUST10406,Male,27.0,,Not Graduate,nan,39548.48,21609.38,7900.0,180,, Semiurban ,509.0,08-11-2022,Approved
CUST10865,male,21.0,Married,Post Graduate,Y,22075.47,24161.25,2500.0,360,1.0,Semiurban,690.0,19/04/2023,N
CUST11630,Female,60.0,Widowed,Under Graduate,Yes,36610.93,9305.85,6100.0,120,1.0,Semiurban,950.0,06-11-2024,Y
CUST10520,F,38.0,Divorced,Under Graduate,nan,12055.29,0.0,3400.0,360,0.0,Semiurban,775.0,2022-10-12,N
CUST11003,Male,40.0,,Graduate,Yes,83519.09,3145.53,19600.0,360,0.0,rural,575.0,04-Jul-2023,Y
CUST10380,Female,39.0,Single,Graduate,No,8496.44,0.0,1000.0,360,,rural,547.0,2022-07-28,Y
CUST11434,Male,32.0,Married,Under Graduate,No,,0.0,,360,,Urban,562.0,02-25-2024,Y
CUST11658,Female,,Single,Graduate,nan,97599.87,28715.54,11200.0,240,1.0,Urban,617.0,06-27-2024,N
CUST11393,Male,44.0,Married,Graduate,Yes,19082.27,0.0,-1000.0,300,1.0,Semiurban,698.0,03/02/2024,N
CUST11424,Female,35.0,,Under Graduate,Yes,55829.9,11651.14,9700.0,360,1.0,Semiurban,901.0,2024-02-20,Y
CUST11612,M,25.0,,Under Graduate,No,58966.19,0.0,19400.0,120,1.0,Semiurban,509.0,2024-06-02,y
CUST10427,F,21.0,Married,Under Graduate,No,24069.89,0.0,3600.0,180,1.0, Semiurban ,770.0,22-Aug-2022,Rejected
CUST10078,Female,34.0,Married,Post Graduate,nan,45349.98,0.0,9200.0,360,1.0,Urban,950.0,02-12-2022,Approved
CUST11597,Male,49.0,Widowed,graduate,No,90665.08,12462.34,11100.0,360,1.0,Urban,665.0,24/05/2024,N
CUST11009,Female,38.0,married,Not Graduate,No,51212.05,38953.75,6900.0,240,0.0,Semiurban,443.0,07/07/2023,Y
CUST11985,female,39.0,Single,Not Graduate,nan,178531.25,0.0,23700.0,360,1.0, Semiurban ,685.0,23/12/2024,Approved
CUST11661,Female,51.0,Married,Graduate,Yes,33993.51,10844.72,6500.0,360,1.0,Urban,639.0,28/06/2024,Approved
CUST10607,Male,53.0,Married,Post Graduate,No,75713.68,4530.66,15700.0,360,1.0,Rural,703.0,29-Nov-2022,Y
CUST11796,Female,31.0,Divorced,Not Graduate,Yes,31599.54,0.0,4500.0,60,1.0,Rural,548.0,2024-09-10,Rejected
CUST11636,Female,53.0,married,Not Graduate,No,28700.4,0.0,3600.0,120,1.0,rural,512.0,2024-06-15,Approved
CUST11902,F,38.0,Married,Graduate,Yes,48446.56,17231.63,6400.0,360,1.0,rural,560.0,11-07-2024,Rejected
CUST11057,Male,33.0,,Graduate,No,127652.67,0.0,40200.0,180,1.0,URBAN,824.0,02/08/2023,N
CUST11440,Male,45.0,Married,Under Graduate,No,43253.81,0.0,10200.0,60,1.0,Urban,573.0,2024-02-28,Rejected
CUST11514,male,48.0,Married,Graduate,No,35046.98,11194.69,8400.0,180,1.0,Urban,744.0,04-09-2024,Approved
CUST11585,female,40.0,Divorced,Not Graduate,No,30484.02,95080.26,7500.0,240,1.0,Semiurban,735.0,18/05/2024,Approved
CUST11091,Female,43.0,Married,Not Graduate,No,27213.95,0.0,5200.0,12,1.0,rural,682.0,21-Aug-2023,N
CUST11560,,35.0,Married,Not Graduate,No,69403.77,12432.63,9600.0,120,0.0,Urban,724.0,2024-05-04,Approved
CUST11101,Male,33.0,Single,Graduate,No,73416.52,12619.74,8600.0,360,0.0,Urban,687.0,27/08/2023,N
CUST11129,,33.0,married,Under Graduate,nan,35547.84,21698.83,6800.0,360,1.0, Semiurban ,,11/09/2023,Rejected
CUST11235,Male,22.0,Single,Graduate,No,22224.47,5894.89,6500.0,360,0.0,Rural,673.0,08-Nov-2023,Approved
CUST11778,Male,34.0,Married,Not Graduate,N,50414.37,70739.76,7300.0,360,,Urban,848.0,08-31-2024,Y
CUST10958,Female,13.0,Married,Graduate,No,52634.16,7908.22,11000.0,360,1.0,rural,738.0,06-09-2023,Y
CUST11662,F,30.0,Married,Not Graduate,Yes,105456.4,13121.93,17300.0,360,1.0,Semiurban,666.0,06-29-2024,Approved
CUST10559,Female,39.0,Single,Not Graduate,No,56949.95,12037.17,6500.0,360,1.0,Urban,599.0,03-Nov-2022,Y
CUST10846,Female,49.0,Married,Graduate,nan,40049.5,0.0,5600.0,360,1.0,rural,727.0,04-09-2023,Y
CUST11758,male,39.0,Married,graduate,nan,50290.2,0.0,5600.0,180,1.0,Semiurban,663.0,08-20-2024,Y
CUST10690,Male,36.0,Married,Under Graduate,No,40297.22,24565.43,8400.0,120,0.0,Rural,,01-13-2023,Y
CUST11519,Male,24.0,,Post Graduate,Y,29657.81,31256.14,7500.0,240,1.0,Semiurban,676.0,12-Apr-2024,Y
CUST11965,Male,42.0,Married,Graduate,Yes,83762.31,26505.93,11200.0,180,1.0,Urban,756.0,12/12/2024,Approved
CUST11878,Female,29.0,,Not Graduate,No,67340.09,0.0,-1000.0,360,1.0,Semiurban,663.0,10-25-2024,Y
CUST10436,Male,46.0,Married,Not Graduate,No,53311.98,3102.76,6200.0,360,1.0,Rural,550.0,2022-08-27,y
CUST10490,M,67.0,Widowed,Graduate,No,54025.3,4818.29,9800.0,360,1.0,Semiurban,692.0,09-26-2022,N
CUST11496,F,46.0,Divorced,Under Graduate,No,56126.3,55684.1,8900.0,300,1.0,Urban,658.0,2024-03-30,Approved
CUST11850,Male,9.0,Single,Under Graduate,Yes,55035.14,4804.33,,360,1.0,Urban,666.0,10-10-2024,y
CUST11629,Female,41.0,Married,Not Graduate,N,61449.67,0.0,11900.0,12,1.0,Rural,676.0,11/06/2024,Y
CUST11387,Male,57.0,Married,Not Graduate,No,25073.21,0.0,3900.0,360,1.0,Urban,555.0,30-Jan-2024,y
CUST10069,Female,23.0,Married,Not Graduate,Yes,42032.68,0.0,6700.0,360,1.0,Urban,841.0,07/02/2022,Y
CUST11572,Female,23.0,Divorced,graduate,No,37137.82,9117.98,4200.0,180,1.0,Urban,569.0,2024-05-11,Y
CUST10808,Female,48.0,Married,Graduate,nan,13607.71,8478.25,1800.0,120,1.0, Semiurban ,739.0,2023-03-19,Approved
CUST11184,Male,60.0,Single,Graduate,nan,38016.13,11316.01,6000.0,120,1.0,Semiurban,586.0,2023-10-11,y
CUST10011,female,41.0,Married,Graduate,No,42325.78,0.0,6000.0,240,1.0,Semiurban,752.0,07-Jan-2022,y
CUST10144,Female,,Married,Post Graduate,No,66342.44,42281.98,13500.0,300,1.0,Semiurban,638.0,2022-03-20,Approved
CUST10917,Male,26.0,Married,Not Graduate,nan,26044.08,0.0,6500.0,360,1.0,Semiurban,602.0,18/05/2023,Y
CUST11541,Male,49.0,Single,Under Graduate,nan,78939.35,0.0,9000.0,360,1.0,Urban,613.0,24/04/2024,Y
CUST11451,Female,46.0,Single,Graduate,No,43180.2,14225.3,12900.0,120,1.0,Urban,649.0,05-Mar-2024,Approved
