Customer_ID,Gender,Age,Marital_Status,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,ApplicantIncome_Normalized,LoanAmount_Normalized,Credit_Score_Normalized,Total_Income_Normalized
CUST10814,Male,46,Divorced,Post Graduate,No,90080.0,0.0,8300.0,180,1,Urban,599,2023-03-22,Approved,90080.0,0.092,0.6369,0.2947,0.4717,0.3138
CUST11265,Female,54,Single,Not Graduate,No,98629.91,18900.03,11400.0,360,0,Urban,491,2023-11-24,Rejected,117529.94,0.097,0.7029,0.4198,0.2809,0.4182
CUST10342,Female,30,Married,Not Graduate,Yes,37140.83,0.0,10400.0,360,1,Urban,835,2022-07-07,Approved,37140.83,0.28,0.2284,0.3794,0.8887,0.1125
CUST10549,Female,51,Widowed,Graduate,Yes,31746.4,0.0,3800.0,360,1,Semiurban,641,2022-10-28,Rejected,31746.4,0.12,0.1868,0.113,0.5459,0.092
CUST11410,Female,24,Single,Not Graduate,No,25287.46,0.0,3800.0,360,1,Rural,791,2024-02-12,Approved,25287.46,0.15,0.1369,0.113,0.811,0.0675
CUST11214,Male,25,Married,Not Graduate,No,29723.43,6591.87,3300.0,120,1,Rural,736,2023-10-27,Rejected,36315.3,0.091,0.1712,0.0928,0.7138,0.1094
CUST10966,Female,40,Married,Graduate,No,137131.87,13013.53,25775.0,360,1,Urban,695,2023-06-14,Approved,150145.4,0.172,1.0,1.0,0.6413,0.5422
CUST11230,Male,23,Married,Post Graduate,No,64900.27,0.0,8300.0,360,1,Rural,807,2023-11-05,Rejected,64900.27,0.128,0.4426,0.2947,0.8392,0.2181
CUST10295,Male,38,Married,Graduate,No,64206.46,13656.85,8000.0,120,0,Rural,623,2022-06-11,Rejected,77863.31,0.103,0.4373,0.2825,0.5141,0.2674
CUST10695,Female,26,Married,Graduate,No,69278.13,15474.15,7800.0,60,1,Semiurban,718,2023-01-16,Rejected,84752.28,0.092,0.4764,0.2745,0.682,0.2936
CUST11452,Male,56,Single,Post Graduate,Yes,41258.68,0.0,8400.0,360,1,Rural,668,2024-03-06,Approved,41258.68,0.204,0.2602,0.2987,0.5936,0.1282
CUST10073,Male,40,Divorced,Graduate,No,93937.01,16829.89,11800.0,360,1,Semiurban,691,2022-02-09,Approved,110766.9,0.107,0.6667,0.4359,0.6343,0.3925
CUST10605,Female,42,Single,Graduate,No,41492.77,19442.39,9800.0,180,1,Urban,539,2022-11-28,Approved,60935.16,0.161,0.262,0.3552,0.3657,0.203
CUST10104,Male,26,Married,Graduate,Yes,20264.74,7211.85,6000.0,360,0,Urban,637,2022-02-26,Rejected,27476.59,0.218,0.0982,0.2018,0.5389,0.0758
CUST10645,Female,32,Single,Not Graduate,No,66809.23,7060.66,8700.0,360,1,Urban,541,2022-12-20,Approved,73869.89,0.118,0.4573,0.3108,0.3693,0.2522
CUST11404,Male,38,Divorced,Not Graduate,No,62198.79,0.0,10600.0,12,1,Urban,712,2024-02-09,Rejected,62198.79,0.17,0.4218,0.3875,0.6714,0.2078
CUST11977,Female,42,Single,Graduate,No,48423.81,4845.1,8300.0,360,0,Rural,745,2024-12-18,Approved,53268.91,0.156,0.3155,0.2947,0.7297,0.1739
CUST11040,Male,30,Married,Not Graduate,No,65844.35,24581.43,7400.0,180,1,Semiurban,626,2023-07-24,Rejected,90425.78,0.082,0.4499,0.2583,0.5194,0.3151
CUST10439,Female,28,Single,Graduate,No,62701.52,12233.78,9000.0,240,1,Urban,706,2022-08-29,Rejected,74935.3,0.12,0.4256,0.3229,0.6608,0.2562
CUST11019,Female,39,Married,Not Graduate,No,101971.42,0.0,12800.0,120,1,Semiurban,619,2023-07-13,Rejected,101971.42,0.126,0.7287,0.4763,0.5071,0.359
CUST10091,Female,45,Single,Not Graduate,No,111731.38,11337.89,25775.0,360,1,Rural,641,2022-02-19,Rejected,123069.27,0.209,0.804,1.0,0.5459,0.4392
CUST11112,Female,43,Married,Post Graduate,No,137131.87,47098.49,25775.0,240,0,Rural,840,2023-09-02,Approved,184230.36,0.14,1.0,1.0,0.8975,0.6718
CUST11768,Male,48,Married,Graduate,No,51997.98,14332.03,7800.0,240,0,Semiurban,586,2024-08-26,Approved,66330.01,0.118,0.343,0.2745,0.4488,0.2235
CUST10908,Male,72,Divorced,Not Graduate,Yes,41972.18,4751.42,13900.0,180,0,Rural,647,2023-05-13,Approved,46723.6,0.297,0.2657,0.5207,0.5565,0.149
CUST11474,Female,47,Single,Not Graduate,No,22284.47,51347.39,3300.0,360,0,Rural,614,2024-03-18,Rejected,73631.86,0.045,0.1138,0.0928,0.4982,0.2513
CUST10102,Male,18,Divorced,Graduate,No,54489.66,7986.38,17000.0,360,1,Urban,663,2022-02-25,Approved,62476.04,0.272,0.3623,0.6458,0.5848,0.2089
CUST10238,Male,38,Single,Post Graduate,Yes,26811.68,10375.52,3600.0,360,1,Semiurban,624,2022-05-11,Rejected,37187.2,0.097,0.1487,0.1049,0.5159,0.1127
CUST11715,Male,43,Widowed,Not Graduate,Yes,27215.51,0.0,6500.0,360,0,Urban,596,2024-07-28,Rejected,27215.51,0.239,0.1518,0.222,0.4664,0.0748
CUST10942,Male,39,Single,Not Graduate,No,37229.98,0.0,6700.0,360,1,Urban,572,2023-06-01,Rejected,37229.98,0.18,0.2291,0.2301,0.424,0.1129
CUST11270,Female,31,Married,Graduate,No,50694.98,17410.33,10400.0,180,0,Urban,582,2023-11-27,Approved,68105.31,0.153,0.333,0.3794,0.4417,0.2303
CUST10938,Male,31,Single,Post Graduate,No,36142.16,55097.07,5600.0,300,1,Urban,619,2023-05-29,Approved,91239.23,0.061,0.2207,0.1857,0.5071,0.3182
CUST11705,Female,38,Married,Graduate,No,32779.59,0.0,7000.0,360,0,Semiurban,703,2024-07-22,Approved,32779.59,0.214,0.1947,0.2422,0.6555,0.096
CUST11181,Male,52,Single,Not Graduate,No,94090.93,0.0,12200.0,240,1,Urban,600,2023-10-09,Rejected,94090.93,0.13,0.6679,0.4521,0.4735,0.3291
CUST11503,Female,38,Married,Graduate,No,93625.07,0.0,14000.0,300,1,Urban,653,2024-04-03,Rejected,93625.07,0.15,0.6643,0.5247,0.5671,0.3273
CUST11669,Male,37,Single,Graduate,Yes,52337.0,75787.48,7900.0,12,1,Semiurban,614,2024-07-03,Approved,128124.48,0.062,0.3457,0.2785,0.4982,0.4585
CUST11828,Female,53,Single,Not Graduate,No,40566.87,0.0,8400.0,360,1,Semiurban,621,2024-09-28,Approved,40566.87,0.207,0.2548,0.2987,0.5106,0.1256
CUST10965,Female,30,Single,Not Graduate,No,100066.95,0.0,12100.0,60,1,Urban,695,2023-06-13,Approved,100066.95,0.121,0.714,0.448,0.6413,0.3518
CUST10018,Female,57,Single,Post Graduate,Yes,18258.93,9324.58,2200.0,360,1,Rural,728,2022-01-10,Approved,27583.51,0.08,0.0827,0.0484,0.6996,0.0762
CUST11430,Female,43,Single,Graduate,Yes,51498.64,1790.97,11800.0,360,1,Semiurban,641,2024-02-23,Rejected,53289.61,0.221,0.3392,0.4359,0.5459,0.1739
CUST10121,Female,38,Married,Not Graduate,No,43531.12,9421.23,7200.0,360,1,Urban,819,2022-03-08,Rejected,52952.35,0.136,0.2777,0.2503,0.8604,0.1727
CUST10661,Male,38,Married,Post Graduate,No,19342.21,0.0,3100.0,36,1,Rural,637,2022-12-29,Approved,19342.21,0.16,0.0911,0.0848,0.5389,0.0449
CUST11695,Female,54,Single,Post Graduate,No,29481.01,36443.8,5100.0,360,1,Semiurban,608,2024-07-17,Rejected,65924.81,0.077,0.1693,0.1655,0.4876,0.222
CUST10274,Female,41,Married,Post Graduate,Yes,37488.2,7810.53,4300.0,360,1,Urban,596,2022-05-31,Rejected,45298.73,0.095,0.2311,0.1332,0.4664,0.1436
CUST10433,Female,50,Married,Not Graduate,No,67797.36,0.0,13400.0,60,1,Rural,551,2022-08-26,Rejected,67797.36,0.198,0.465,0.5005,0.3869,0.2291
CUST10811,Male,18,Married,Not Graduate,Yes,47097.07,13392.12,7100.0,360,0,Semiurban,679,2023-03-21,Approved,60489.19,0.117,0.3052,0.2462,0.6131,0.2013
CUST11300,Male,42,Single,Graduate,No,38499.91,3809.17,4600.0,240,1,Semiurban,692,2023-12-14,Rejected,42309.08,0.109,0.2389,0.1453,0.636,0.1322
CUST11335,Female,36,Divorced,Graduate,No,40883.81,0.0,5100.0,12,1,Semiurban,639,2024-01-02,Approved,40883.81,0.125,0.2573,0.1655,0.5424,0.1268
CUST11880,Female,41,Single,Post Graduate,No,50659.7,27570.64,9800.0,180,0,Rural,535,2024-10-26,Approved,78230.34,0.125,0.3327,0.3552,0.3587,0.2688
CUST11903,Male,34,Widowed,Graduate,No,25608.83,9454.06,4600.0,120,1,Semiurban,639,2024-11-08,Approved,35062.89,0.131,0.1394,0.1453,0.5424,0.1046
CUST11570,Female,55,Married,Not Graduate,Yes,25343.96,0.0,8200.0,300,1,Urban,492,2024-05-10,Rejected,25343.96,0.324,0.1374,0.2906,0.2827,0.0677
CUST10181,Male,41,Married,Not Graduate,Yes,53160.4,1733.71,11000.0,300,1,Semiurban,673,2022-04-10,Approved,54894.11,0.2,0.352,0.4036,0.6025,0.18
CUST10184,Male,52,Married,Not Graduate,No,137131.87,0.0,16700.0,360,1,Semiurban,487,2022-04-11,Rejected,137131.87,0.122,1.0,0.6337,0.2739,0.4927
CUST10406,Male,27,Married,Not Graduate,No,39548.48,21609.38,7900.0,180,1,Semiurban,509,2022-08-11,Approved,61157.86,0.129,0.247,0.2785,0.3127,0.2039
CUST10865,Male,21,Married,Post Graduate,Yes,22075.47,24161.25,2500.0,360,1,Semiurban,690,2023-04-19,Rejected,46236.72,0.054,0.1121,0.0605,0.6325,0.1471
CUST11630,Female,60,Widowed,Not Graduate,Yes,36610.93,9305.85,6100.0,120,1,Semiurban,653,2024-06-11,Approved,45916.78,0.133,0.2243,0.2059,0.5671,0.1459
CUST10520,Female,38,Divorced,Not Graduate,No,12055.29,0.0,3400.0,360,0,Semiurban,775,2022-10-12,Rejected,12055.29,0.282,0.0348,0.0969,0.7827,0.0172
CUST11003,Male,40,Married,Graduate,Yes,83519.09,3145.53,19600.0,360,0,Rural,575,2023-07-04,Approved,86664.62,0.226,0.5863,0.7508,0.4293,0.3008
CUST10380,Female,39,Single,Graduate,No,8496.44,0.0,1000.0,360,1,Rural,547,2022-07-28,Approved,8496.44,0.118,0.0074,0.0,0.3799,0.0036
CUST11434,Male,32,Married,Not Graduate,No,48423.81,0.0,8300.0,360,1,Urban,562,2024-02-25,Approved,48423.81,0.171,0.3155,0.2947,0.4064,0.1554
CUST11658,Female,38,Single,Graduate,No,97599.87,28715.54,11200.0,240,1,Urban,617,2024-06-27,Rejected,126315.41,0.089,0.6949,0.4117,0.5035,0.4516
CUST11393,Male,44,Married,Graduate,Yes,19082.27,0.0,8300.0,300,1,Semiurban,698,2024-02-03,Rejected,19082.27,0.435,0.089,0.2947,0.6466,0.0439
CUST11424,Female,35,Married,Not Graduate,Yes,55829.9,11651.14,9700.0,360,1,Semiurban,653,2024-02-20,Approved,67481.04,0.144,0.3726,0.3512,0.5671,0.2279
CUST11612,Male,25,Married,Not Graduate,No,58966.19,0.0,19400.0,120,1,Semiurban,509,2024-06-02,Approved,58966.19,0.329,0.3968,0.7427,0.3127,0.1955
CUST10427,Female,21,Married,Not Graduate,No,24069.89,0.0,3600.0,180,1,Semiurban,770,2022-08-22,Rejected,24069.89,0.15,0.1275,0.1049,0.7739,0.0628
CUST10078,Female,34,Married,Post Graduate,No,45349.98,0.0,9200.0,360,1,Urban,653,2022-02-12,Approved,45349.98,0.203,0.2917,0.331,0.5671,0.1437
CUST11597,Male,49,Widowed,Graduate,No,90665.08,12462.34,11100.0,360,1,Urban,665,2024-05-24,Rejected,103127.42,0.108,0.6414,0.4077,0.5883,0.3634
CUST11009,Female,38,Married,Not Graduate,No,51212.05,38953.75,6900.0,240,0,Semiurban,443,2023-07-07,Approved,90165.8,0.077,0.337,0.2381,0.1961,0.3141
CUST11985,Female,39,Single,Not Graduate,No,137131.87,0.0,23700.0,360,1,Semiurban,685,2024-12-23,Approved,137131.87,0.173,1.0,0.9162,0.6237,0.4927
CUST11661,Female,51,Married,Graduate,Yes,33993.51,10844.72,6500.0,360,1,Urban,639,2024-06-28,Approved,44838.23,0.145,0.2041,0.222,0.5424,0.1418
CUST10607,Male,53,Married,Post Graduate,No,75713.68,4530.66,15700.0,360,1,Rural,703,2022-11-29,Approved,80244.34,0.196,0.5261,0.5933,0.6555,0.2764
CUST11796,Female,31,Divorced,Not Graduate,Yes,31599.54,0.0,4500.0,60,1,Rural,548,2024-09-10,Rejected,31599.54,0.142,0.1856,0.1413,0.3816,0.0915
CUST11902,Female,38,Married,Graduate,Yes,48446.56,17231.63,6400.0,360,1,Rural,560,2024-11-07,Rejected,65678.19,0.097,0.3156,0.218,0.4028,0.221
CUST11057,Male,33,Married,Graduate,No,127652.67,0.0,25775.0,180,1,Urban,824,2023-08-02,Rejected,127652.67,0.202,0.9269,1.0,0.8693,0.4567
CUST11440,Male,45,Married,Not Graduate,No,43253.81,0.0,10200.0,60,1,Urban,573,2024-02-28,Rejected,43253.81,0.236,0.2756,0.3713,0.4258,0.1358
CUST11514,Male,48,Married,Graduate,No,35046.98,11194.69,8400.0,180,1,Urban,744,2024-04-09,Approved,46241.67,0.182,0.2122,0.2987,0.7279,0.1471
CUST11585,Female,40,Divorced,Not Graduate,No,30484.02,95080.26,7500.0,240,1,Semiurban,735,2024-05-18,Approved,125564.28,0.06,0.177,0.2624,0.712,0.4487
CUST11091,Female,43,Married,Not Graduate,No,27213.95,0.0,5200.0,12,1,Rural,682,2023-08-21,Rejected,27213.95,0.191,0.1518,0.1695,0.6184,0.0748
CUST11560,Female,35,Married,Not Graduate,No,69403.77,12432.63,9600.0,120,0,Urban,724,2024-05-04,Approved,81836.4,0.117,0.4774,0.3471,0.6926,0.2825
CUST11101,Male,33,Single,Graduate,No,73416.52,12619.74,8600.0,360,0,Urban,687,2023-08-27,Rejected,86036.26,0.1,0.5083,0.3068,0.6272,0.2984
CUST11129,Female,33,Married,Not Graduate,No,35547.84,21698.83,6800.0,360,1,Semiurban,653,2023-09-11,Rejected,57246.67,0.119,0.2161,0.2341,0.5671,0.189
CUST11235,Male,22,Single,Graduate,No,22224.47,5894.89,6500.0,360,0,Rural,673,2023-11-08,Approved,28119.36,0.231,0.1133,0.222,0.6025,0.0782
CUST11778,Male,34,Married,Not Graduate,No,50414.37,70739.76,7300.0,360,1,Urban,848,2024-08-31,Approved,121154.13,0.06,0.3308,0.2543,0.9117,0.432
CUST10958,Female,38,Married,Graduate,No,52634.16,7908.22,11000.0,360,1,Rural,738,2023-06-09,Approved,60542.38,0.182,0.348,0.4036,0.7173,0.2015
CUST11662,Female,30,Married,Not Graduate,Yes,105456.4,13121.93,17300.0,360,1,Semiurban,666,2024-06-29,Approved,118578.33,0.146,0.7556,0.6579,0.5901,0.4222
CUST10559,Female,39,Single,Not Graduate,No,56949.95,12037.17,6500.0,360,1,Urban,599,2022-11-03,Approved,68987.12,0.094,0.3813,0.222,0.4717,0.2336
CUST10846,Female,49,Married,Graduate,No,40049.5,0.0,5600.0,360,1,Rural,727,2023-04-09,Approved,40049.5,0.14,0.2508,0.1857,0.6979,0.1236
CUST11758,Male,39,Married,Graduate,No,50290.2,0.0,5600.0,180,1,Semiurban,663,2024-08-20,Approved,50290.2,0.111,0.3299,0.1857,0.5848,0.1625
CUST10690,Male,36,Married,Not Graduate,No,40297.22,24565.43,8400.0,120,0,Rural,653,2023-01-13,Approved,64862.65,0.13,0.2528,0.2987,0.5671,0.2179
CUST11519,Male,24,Married,Post Graduate,Yes,29657.81,31256.14,7500.0,240,1,Semiurban,676,2024-04-12,Approved,60913.95,0.123,0.1707,0.2624,0.6078,0.2029
CUST11965,Male,42,Married,Graduate,Yes,83762.31,26505.93,11200.0,180,1,Urban,756,2024-12-12,Approved,110268.24,0.102,0.5882,0.4117,0.7491,0.3906
CUST11878,Female,29,Married,Not Graduate,No,67340.09,0.0,8300.0,360,1,Semiurban,663,2024-10-25,Approved,67340.09,0.123,0.4614,0.2947,0.5848,0.2274
CUST10436,Male,46,Married,Not Graduate,No,53311.98,3102.76,6200.0,360,1,Rural,550,2022-08-27,Approved,56414.74,0.11,0.3532,0.2099,0.3852,0.1858
CUST10490,Male,67,Widowed,Graduate,No,54025.3,4818.29,9800.0,360,1,Semiurban,692,2022-09-26,Rejected,58843.59,0.167,0.3587,0.3552,0.636,0.1951
CUST11850,Male,38,Single,Not Graduate,Yes,55035.14,4804.33,8300.0,360,1,Urban,666,2024-10-10,Approved,59839.47,0.139,0.3665,0.2947,0.5901,0.1988
CUST11629,Female,41,Married,Not Graduate,No,61449.67,0.0,11900.0,12,1,Rural,676,2024-06-11,Approved,61449.67,0.194,0.416,0.44,0.6078,0.205
CUST11387,Male,57,Married,Not Graduate,No,25073.21,0.0,3900.0,360,1,Urban,555,2024-01-30,Approved,25073.21,0.156,0.1353,0.1171,0.394,0.0667
CUST10069,Female,23,Married,Not Graduate,Yes,42032.68,0.0,6700.0,360,1,Urban,841,2022-02-07,Approved,42032.68,0.159,0.2661,0.2301,0.8993,0.1311
CUST11572,Female,23,Divorced,Graduate,No,37137.82,9117.98,4200.0,180,1,Urban,569,2024-05-11,Approved,46255.8,0.091,0.2284,0.1292,0.4187,0.1472
CUST11184,Male,60,Single,Graduate,No,38016.13,11316.01,6000.0,120,1,Semiurban,586,2023-10-11,Approved,49332.14,0.122,0.2352,0.2018,0.4488,0.1589
CUST10011,Female,41,Married,Graduate,No,42325.78,0.0,6000.0,240,1,Semiurban,752,2022-01-07,Approved,42325.78,0.142,0.2684,0.2018,0.742,0.1323
CUST10144,Female,38,Married,Post Graduate,No,66342.44,42281.98,13500.0,300,1,Semiurban,638,2022-03-20,Approved,108624.42,0.124,0.4537,0.5045,0.5406,0.3843
CUST10917,Male,26,Married,Not Graduate,No,26044.08,0.0,6500.0,360,1,Semiurban,602,2023-05-18,Approved,26044.08,0.25,0.1428,0.222,0.477,0.0703
CUST11541,Male,49,Single,Not Graduate,No,78939.35,0.0,9000.0,360,1,Urban,613,2024-04-24,Approved,78939.35,0.114,0.5509,0.3229,0.4965,0.2715
CUST11451,Female,46,Single,Graduate,No,43180.2,14225.3,12900.0,120,1,Urban,649,2024-03-05,Approved,57405.5,0.225,0.275,0.4803,0.5601,0.1896
CUST10639,Male,20,Married,Graduate,Yes,44554.99,15685.26,5900.0,360,1,Urban,525,2022-12-17,Rejected,60240.25,0.098,0.2856,0.1978,0.341,0.2004
CUST10176,Female,64,Single,Post Graduate,No,24999.12,5464.85,5800.0,360,1,Urban,677,2022-04-07,Approved,30463.97,0.19,0.1347,0.1937,0.6095,0.0872
CUST10994,Female,51,Married,Not Graduate,No,53333.26,7325.9,6900.0,360,1,Urban,541,2023-06-29,Rejected,60659.16,0.114,0.3534,0.2381,0.3693,0.202
CUST10440,Female,25,Married,Not Graduate,No,46652.85,13089.56,5600.0,120,0,Semiurban,570,2022-08-30,Approved,59742.41,0.094,0.3018,0.1857,0.4205,0.1985
CUST10521,Female,38,Married,Graduate,No,137131.87,0.0,16600.0,180,0,Rural,759,2022-10-13,Approved,137131.87,0.121,1.0,0.6297,0.7544,0.4927
CUST11993,Male,37,Married,Not Graduate,No,37310.34,0.0,9000.0,360,0,Rural,631,2024-12-27,Rejected,37310.34,0.241,0.2297,0.3229,0.5283,0.1132
CUST11955,Female,53,Single,Not Graduate,No,56397.26,0.0,10500.0,60,1,Urban,574,2024-12-06,Approved,56397.26,0.186,0.377,0.3835,0.4276,0.1858
CUST11712,Female,26,Single,Not Graduate,No,22557.36,14620.61,2900.0,360,1,Semiurban,666,2024-07-26,Rejected,37177.97,0.078,0.1159,0.0767,0.5901,0.1127
CUST11004,Female,59,Single,Graduate,No,30326.62,0.0,10000.0,360,1,Urban,658,2023-07-04,Rejected,30326.62,0.33,0.1758,0.3633,0.576,0.0866
CUST11255,Female,38,Married,Not Graduate,No,62202.98,50241.28,15400.0,180,1,Urban,770,2023-11-19,Rejected,112444.26,0.137,0.4218,0.5812,0.7739,0.3988
CUST11234,Male,23,Widowed,Graduate,No,38145.74,0.0,8300.0,360,1,Semiurban,567,2023-11-07,Approved,38145.74,0.218,0.2362,0.2947,0.4152,0.1164
CUST11664,Female,35,Married,Post Graduate,No,42427.68,6878.81,5400.0,60,1,Semiurban,692,2024-06-30,Approved,49306.49,0.11,0.2692,0.1776,0.636,0.1588
CUST10143,Female,18,Married,Graduate,No,123475.18,0.0,15900.0,360,1,Urban,682,2022-03-20,Approved,123475.18,0.129,0.8946,0.6014,0.6184,0.4408
CUST10753,Female,41,Married,Not Graduate,No,80725.1,0.0,17000.0,360,1,Urban,524,2023-02-17,Approved,80725.1,0.211,0.5647,0.6458,0.3392,0.2782
CUST10519,Female,28,Married,Graduate,No,40301.84,10920.39,4700.0,360,1,Semiurban,646,2022-10-12,Rejected,51222.23,0.092,0.2528,0.1493,0.5548,0.1661
CUST10654,Female,23,Married,Not Graduate,No,57834.67,0.0,8100.0,360,1,Urban,616,2022-12-25,Rejected,57834.67,0.14,0.3881,0.2866,0.5018,0.1912
CUST11322,Male,38,Married,Graduate,No,40360.44,18631.66,5400.0,360,1,Urban,659,2023-12-26,Rejected,58992.1,0.092,0.2532,0.1776,0.5777,0.1956
CUST10822,Male,33,Widowed,Graduate,No,78818.65,15415.85,24900.0,180,1,Urban,775,2023-03-27,Approved,94234.5,0.264,0.55,0.9647,0.7827,0.3296
CUST10428,Male,32,Single,Graduate,No,107253.09,2716.73,22000.0,180,1,Urban,509,2022-08-23,Approved,109969.82,0.2,0.7694,0.8476,0.3127,0.3894
CUST10612,Female,43,Married,Graduate,No,35322.82,21933.19,10900.0,240,1,Rural,593,2022-12-02,Approved,57256.01,0.19,0.2144,0.3996,0.4611,0.189
CUST11505,Female,39,Married,Not Graduate,No,40308.55,8983.36,6500.0,180,1,Rural,634,2024-04-04,Rejected,49291.91,0.132,0.2528,0.222,0.5336,0.1587
CUST11032,Female,55,Single,Post Graduate,No,62313.0,11131.16,8000.0,120,1,Semiurban,604,2023-07-20,Approved,73444.16,0.109,0.4226,0.2825,0.4806,0.2506
CUST10156,Male,43,Married,Not Graduate,No,89518.22,19227.08,24500.0,360,0,Rural,717,2022-03-27,Rejected,108745.3,0.225,0.6326,0.9485,0.6802,0.3848
CUST10539,Female,50,Married,Not Graduate,Yes,33550.52,0.0,6400.0,120,1,Semiurban,683,2022-10-23,Rejected,33550.52,0.191,0.2007,0.218,0.6201,0.0989
CUST11530,Male,50,Married,Not Graduate,No,36014.1,0.0,7100.0,240,1,Rural,656,2024-04-18,Rejected,36014.1,0.197,0.2197,0.2462,0.5724,0.1083
CUST11460,Male,39,Divorced,Not Graduate,Yes,23612.08,9094.21,5500.0,360,1,Semiurban,717,2024-03-10,Approved,32706.29,0.168,0.124,0.1816,0.6802,0.0957
CUST11290,Female,42,Single,Graduate,Yes,30844.24,0.0,5500.0,240,0,Rural,537,2023-12-08,Approved,30844.24,0.178,0.1798,0.1816,0.3622,0.0886
CUST10461,Male,30,Single,Not Graduate,No,129794.12,18009.75,15500.0,180,1,Rural,765,2022-09-10,Rejected,147803.87,0.105,0.9434,0.5853,0.765,0.5333
CUST10576,Male,38,Single,Not Graduate,Yes,37133.19,13081.63,9700.0,60,1,Urban,795,2022-11-12,Approved,50214.82,0.193,0.2283,0.3512,0.818,0.1622
CUST11362,Female,31,Single,Graduate,No,36180.02,0.0,5300.0,360,1,Rural,566,2024-01-17,Rejected,36180.02,0.146,0.221,0.1736,0.4134,0.1089
CUST10255,Male,47,Single,Graduate,No,77684.54,34917.2,21200.0,360,1,Urban,718,2022-05-20,Approved,112601.74,0.188,0.5413,0.8153,0.682,0.3994
CUST10979,Male,30,Married,Not Graduate,No,137131.87,0.0,25775.0,360,1,Rural,645,2023-06-21,Approved,137131.87,0.188,1.0,1.0,0.553,0.4927
CUST11185,Female,36,Married,Not Graduate,No,23438.21,0.0,5200.0,120,1,Rural,470,2023-10-12,Rejected,23438.21,0.222,0.1227,0.1695,0.2438,0.0604
CUST11006,Female,38,Married,Graduate,No,74999.76,12923.76,10400.0,360,1,Urban,542,2023-07-06,Approved,87923.52,0.118,0.5205,0.3794,0.371,0.3056
CUST11521,Female,38,Married,Not Graduate,No,126376.12,40203.12,15100.0,360,1,Urban,775,2024-04-13,Approved,166579.24,0.091,0.917,0.5691,0.7827,0.6047
CUST11689,Female,35,Single,Graduate,Yes,30469.54,13089.66,8800.0,240,1,Semiurban,472,2024-07-14,Rejected,43559.2,0.202,0.1769,0.3148,0.2473,0.1369
CUST10560,Male,32,Married,Graduate,No,91255.68,10753.73,19600.0,360,0,Urban,624,2022-11-03,Rejected,102009.41,0.192,0.646,0.7508,0.5159,0.3592
CUST10208,Male,45,Divorced,Post Graduate,No,54014.22,5180.12,13200.0,120,1,Semiurban,624,2022-04-24,Rejected,59194.34,0.223,0.3586,0.4924,0.5159,0.1964
CUST10910,Male,24,Married,Graduate,Yes,31111.16,6202.25,8800.0,60,1,Semiurban,578,2023-05-14,Rejected,37313.41,0.236,0.1819,0.3148,0.4346,0.1132
CUST11311,Female,38,Divorced,Post Graduate,No,87975.49,0.0,13200.0,360,1,Urban,552,2023-12-20,Rejected,87975.49,0.15,0.6207,0.4924,0.3887,0.3058
CUST10001,Female,48,Single,Post Graduate,Yes,35259.86,0.0,4600.0,120,1,Urban,657,2022-01-01,Approved,35259.86,0.13,0.2139,0.1453,0.5742,0.1054
CUST11365,Female,20,Widowed,Graduate,Yes,98184.64,0.0,20400.0,360,0,Rural,675,2024-01-18,Approved,98184.64,0.208,0.6995,0.783,0.606,0.3446
CUST10269,Male,26,Divorced,Graduate,No,43132.51,0.0,11500.0,360,1,Urban,526,2022-05-28,Rejected,43132.51,0.267,0.2746,0.4238,0.3428,0.1353
CUST10265,Male,39,Married,Post Graduate,No,17243.42,0.0,2200.0,120,1,Semiurban,505,2022-05-26,Rejected,17243.42,0.128,0.0749,0.0484,0.3057,0.0369
CUST10914,Female,44,Widowed,Not Graduate,Yes,44959.6,10170.31,5700.0,240,1,Urban,558,2023-05-16,Approved,55129.91,0.103,0.2887,0.1897,0.3993,0.1809
CUST10230,Male,38,Single,Graduate,No,102727.61,21924.76,25775.0,12,1,Semiurban,532,2022-05-06,Approved,124652.37,0.207,0.7345,1.0,0.3534,0.4453
CUST11988,Female,46,Married,Post Graduate,No,56143.81,23910.0,8300.0,240,1,Semiurban,555,2024-12-24,Approved,80053.81,0.104,0.375,0.2947,0.394,0.2757
CUST11119,Male,52,Single,Not Graduate,No,44131.88,0.0,5400.0,240,1,Semiurban,623,2023-09-05,Rejected,44131.88,0.122,0.2823,0.1776,0.5141,0.1391
CUST11983,Male,39,Single,Graduate,Yes,18301.14,12258.11,5900.0,36,1,Semiurban,672,2024-12-22,Approved,30559.25,0.193,0.083,0.1978,0.6007,0.0875
CUST10864,Male,47,Married,Post Graduate,No,60880.03,0.0,7300.0,360,0,Urban,701,2023-04-19,Rejected,60880.03,0.12,0.4116,0.2543,0.6519,0.2028
CUST11066,Female,55,Single,Not Graduate,No,126962.85,0.0,25775.0,360,1,Rural,602,2023-08-07,Approved,126962.85,0.203,0.9215,1.0,0.477,0.4541
CUST10873,Female,20,Married,Not Graduate,Yes,74090.8,10925.07,11100.0,12,1,Semiurban,631,2023-04-24,Approved,85015.87,0.131,0.5135,0.4077,0.5283,0.2946
